설치장소명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,그늘막유형,세부위치,설치년도,전체높이,펼침지름,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
초당어린이집 사거리(12단지 쪽),경기도,용인시,,경기도 용인시 기흥구 중동 1073,37.2638587896,127.1579086333,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
초당어린이집 사거리(13단지 쪽),경기도,용인시,,경기도 용인시 기흥구 중동 1073,37.2638587896,127.1579086333,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
초당어린이집 사거리(13단지 건너편),경기도,용인시,,경기도 용인시 기흥구 중동 1072,37.2642019994,127.158865,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
동백2동행정복지센터 앞,경기도,용인시,,경기도 용인시 기흥구 중동 1058,37.2738203430,127.1508125952,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
성산마을 서해그랑블사거리(4103동 쪽),경기도,용인시,,경기도 용인시 기흥구 중동 958-1,37.2708125516,127.1565476798,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
금호어울림 사거리(SKT 대리점 건너편),경기도,용인시,,경기도 용인시 기흥구 중동 1067,37.2719426748,127.1535918631,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
동백소방서 사거리(신영지웰 방면),경기도,용인시,,경기도 용인시 기흥구 중동 1053,37.2785013169,127.1534541944,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
동백이마트 사거리,경기도,용인시,,경기도 용인시 기흥구 중동 1052,37.2780038607,127.1507516975,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
호수공원 삼거리(어정역),경기도,용인시,,경기도 용인시 기흥구 중동 1060,37.275637,127.1475996261,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
중일초교 횡단보도(중일초),경기도,용인시,,경기도 용인시 기흥구 중동 1098,37.2856920578,127.1432335222,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
중일초교 횡단보도(롯데캐슬),경기도,용인시,,경기도 용인시 기흥구 중동 1098,37.2856920578,127.1432335222,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
어정중학교 앞,경기도,용인시,,경기도 용인시 기흥구 중동 1115,37.2826032859,127.1472579766,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
롯데캐슬에코 101동 앞,경기도,용인시,,경기도 용인시 기흥구 중동 1115,37.2826032859,127.1472579766,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
중일초등학교 앞(상가쪽),경기도,용인시,,경기도 용인시 기흥구 중동 1114,37.2845403354,127.1424490637,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
중일초등학교 앞(학교쪽),경기도,용인시,,경기도 용인시 기흥구 중동 1114,37.2845403354,127.1424490637,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
하우스디 동백카바나 삼거리 교통섬(1단지쪽),경기도,용인시,,경기도 용인시 기흥구 중동 1114,37.2845403354,127.1424490637,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
하우스디 동백카바나 삼거리 교통섬(2단지쪽),경기도,용인시,,경기도 용인시 기흥구 중동 1114,37.2845403354,127.1424490637,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
동백3동 행정복지센터 삼거리(마트쪽),경기도,용인시,,경기도 용인시 기흥구 중동 1108-3,37.2810718420,127.1442401803,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
동백호수공원 삼거리,경기도,용인시,,경기도 용인시 기흥구 중동 1060,37.2756610422,127.1475996261,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
어정초교유치원 입구앞 횡단보도(어정초 쪽),경기도,용인시,,경기도 용인시 기흥구 중동 1080,37.2768867040,127.1453176438,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
어정초교유치원 입구앞 횡단보도(공원 쪽),경기도,용인시,,경기도 용인시 기흥구 중동 1080,37.2768867040,127.1453176438,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
어정초교후문사거리 어정초정문앞 횡단보도(어정초 쪽),경기도,용인시,,경기도 용인시 기흥구 중동 1080-2,37.2770739743,127.1483184373,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
어정초교후문사거리 어정초정문앞 횡단보도(아파트 쪽),경기도,용인시,,경기도 용인시 기흥구 중동 1080-2,37.277093,127.148341,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
신동백두산위브더제니스 앞(동백지하차도 쪽),경기도,용인시,,경기도 용인시 기흥구 동백동 690,37.2856183118,127.1495649799,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
신동백두산위브더 제니스 교통섬,경기도,용인시,,경기도 용인시 기흥구 동백동 668,37.2836576181,127.1513646747,스마트그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
"신동백롯데캐슬 1단지, 2단지 사이 횡단보도(1단지 앞)",경기도,용인시,,경기도 용인시 기흥구 중동 1115,37.2826032859,127.1472,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
"신동백롯데캐슬 1단지, 2단지 사이 횡단보도(2단지 앞)",경기도,용인시,,경기도 용인시 기흥구 중동 1115,37.2826032859,127.1472579766,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
하우스디 동백 카바나 정문(내리막 방면),경기도,용인시,,경기도 용인시 기흥구 중동 1114,37.2845403354,127.1424490637,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
동백이마트 사거리 교통섬(이마트 건너편 교통섬),경기도,용인시,,경기도 용인시 기흥구 동백동 668,37.2836576181,127.1513646747,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
오렌지아울렛 앞 삼거리,경기도,용인시,,경기도 용인시 기흥구 상하동 213-9,37.2615527607,127.1404440853,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
어정역 앞 교차로,경기도,용인시,,경기도 용인시 기흥구 상하동 576,37.27547,127.1412632437,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
어정역 앞 교차로,경기도,용인시,,경기도 용인시 기흥구 상하동 488-2,37.275335,127.1443581092,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
지석초교 앞 교차로,경기도,용인시,,경기도 용인시 기흥구 상하동 646,37.2720391252,127.1356690404,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
지석초교 앞 교차로,경기도,용인시,,경기도 용인시 기흥구 상하동 646,37.2720391252,127.1356690404,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
지석초교 앞 교차로,경기도,용인시,,경기도 용인시 기흥구 상하동 649,37.272251,127.1379729874,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
풍림아파트 삼거리(부동산),경기도,용인시,,경기도 용인시 기흥구 상하동 576,37.2754979990,127.1412632437,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
풍림아파트 삼거리(삼천리 자전거),경기도,용인시,,경기도 용인시 기흥구 상하동 576,37.2754979990,127.1412632437,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
쌍용아파트 사거리(파리바케트),경기도,용인시,,경기도 용인시 기흥구 상하동 241-3,37.2582959575,127.1423146477,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
쌍용아파트 사거리(세븐일레븐),경기도,용인시,,경기도 용인시 기흥구 상하동 241-3,37.2582959575,127.1423146477,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
쌍용아파트 사거리(쌍용인테리어),경기도,용인시,,경기도 용인시 기흥구 상하동 241-3,37.2582959575,127.1423146477,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
대우아파트 삼거리,경기도,용인시,,경기도 용인시 기흥구 상하동 307-5,37.262204,127.139847,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
진흥아파트 입구사거리,경기도,용인시,,경기도 용인시 기흥구 상하동 671,37.2612716288,127.1405622070,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
상하동 인정프린스@ 사거리(아파트쪽),경기도,용인시,,경기도 용인시 기흥구 상하동 149-3,37.2557747195,127.1435705740,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
상하동 인정프린스@ 사거리(맞은편),경기도,용인시,,경기도 용인시 기흥구 상하동 149-3,37.2557747195,127.1435705740,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
지석초교 입구 사거리 횡단보도(강남마을 8단지 인근),경기도,용인시,,경기도 용인시 기흥구 상하동 647,37.2718579955,127.1373975796,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
상하초교 앞 삼거리 횡단보도(공원 쪽),경기도,용인시,,경기도 용인시 기흥구 상하동 625,37.2576417495,127.1412671400,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
상하초교 앞 삼거리 횡단보도,경기도,용인시,,경기도 용인시 기흥구 상하동 654,37.2574093544,127.141436,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
쌍용아파트 사거리(상하생고기김치찌개),경기도,용인시,,경기도 용인시 기흥구 상하동 241-2,37.2582461137,127.1429313218,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
고인돌마을 사거리(하나로마트  용인점 옆),경기도,용인시,,경기도 용인시 기흥구 상하동 355-1,37.2669041278,127.1361951684,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
고인돌마을 사거리(하나로마트 용인점 맞은편),경기도,용인시,,경기도 용인시 기흥구 상하동 361-1,37.2672425662,127.1358057234,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
대우아파트 삼거리(아파트 입구),경기도,용인시,,경기도 용인시 기흥구 상하동 306-3,37.2622519804,127.1401337925,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
상하 길벗 주유소 앞 횡단보도,경기도,용인시,,경기도 용인시 기흥구 상하동 361-1,37.2672425662,127.13581,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
보정동 행정복지센터 앞 사거리(행정복지센터),경기도,용인시,,경기도 용인시 기흥구 보정동 1264,37.3201885890,127.1130927621,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
죽전 중앙공원사거리(공원),경기도,용인시,,경기도 용인시 기흥구 보정동 1212,37.3206520280,127.1192460400,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
죽전 중앙공원사거리(4단지),경기도,용인시,,경기도 용인시 기흥구 보정동 1212,37.3206520280,127.1192460400,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
역북-10,경기도,용인시,,경기도 용인시 처인구 역북동 503-1,37.2330980156,127.1885934934,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
보정동 카페거리 사거리(구두수선),경기도,용인시,,경기도 용인시 기흥구 보정동 1264-2,37.3198608750,127.1126295870,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
보정동 카페거리 사거리(안경점),경기도,용인시,,경기도 용인시 기흥구 보정동 1264-2,37.3198608750,127.1126295870,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
보정동 카페거리 사거리(행정복지센터),경기도,용인시,,경기도 용인시 기흥구 보정동 1264-2,37.3198608750,127.1126295870,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
구성이마트 삼거리 교통섬,경기도,용인시,,경기도 용인시 기흥구 보정동 1019-970,37.3055585728,127.106093,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
보정동 까페거리 사거리(누리에뜰쪽),경기도,용인시,,경기도 용인시 기흥구 보정동 1263,37.3200359098,127.1103722330,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
죽전교차로(버스정류장),경기도,용인시,,경기도 용인시 기흥구 보정동 227-5,37.3206045971,127.10849,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
죽현교차로(미스터보쌈),경기도,용인시,,경기도 용인시 기흥구 보정동 227-5,37.320666,127.108409,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
보정지구대앞 사거리(지구대),경기도,용인시,,경기도 용인시 기흥구 보정동 1255-3,37.3195244968,127.1158259257,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
구성이마트 삼거리(교통섬),경기도,용인시,,경기도 용인시 기흥구 보정동 1019-968,37.3053999170,127.106129,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
삼성휴먼센터 앞 교통섬,경기도,용인시,,경기도 용인시 기흥구 보정동 1361,37.3166922846,127.1147330904,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
신촌마을 앞 삼거리 교통섬,경기도,용인시,,경기도 용인시 기흥구 보정동 1387,37.3100618198,127.1090161166,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
보정고 입구 쪽 삼거리 교통섬,경기도,용인시,,경기도 용인시 기흥구 보정동 1361,37.3166922846,127.1147330904,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
보정고 정문 맞은편 하나님의교회 앞,경기도,용인시,,경기도 용인시 기흥구 보정동 1361,37.3166922846,127.1147330904,접이식그늘막,,,,,경기도 용인시,,2024-08-13,4050000,경기도 용인시
